id_komentar,author_name,updated_at,text,text_clean
UgwltQPwdxaQfE4it2h4AaABAg,@budimanbudiman3010,2025-05-19 11:09:54+00:00,"Hati hati tempo kalo bicara, 
Nanti kalian ada yg nyari loh",hati hati tempo kalo bicara mencari loh
UgwuHQ5ZFHFkEOAWxdJ4AaABAg,@asepoded118,2025-05-19 11:10:09+00:00,TEMPO.. Media yg selalu berusaha menggiring Opini Publik..,tempo media berusaha menggiring opini publik
UgwlIo8E9SYn_ty7AKF4AaABAg,@Eff98-u1p,2025-05-19 11:03:41+00:00,Bedanya jokowi di dukung partai soal dana demi RI1 kalo kdm mangkas anggaran jadi wajar banyak yang protes 🤔,bedanya jokowi dukung partai dana ri kalo kdm mangkas anggaran wajar protes
Ugw0PwgNC59ADtJAkRd4AaABAg,@animax1136,2025-05-19 11:02:41+00:00,Kdm di samain sama Jokowi...langit bumi njirr...ati2 kawan orang bayarn ini...yg di omongin yg negatif ttg kdm dari pada positifjya,kdm samain jokowi langit bumi anjir ati kawan orang bayarn mengomongkan negatif kdm positifjya
UgxfAw90jQnhO75RrvZ4AaABAg,@omcimterciduk5827,2025-05-19 11:02:33+00:00,Ya bgus lh krna mndirik pesantren dh mpan kan' ya lbih baik buat kepentingan rakyat,ya bagus mndirik pesantren deh mpan ya kepentingan rakyat
UgxAX67DPZiQHhg52iF4AaABAg,@SuhyoooSuhyoo,2025-05-19 11:02:24+00:00,Klo orang baik psti bnyak musuhnya . . SEHAT SLLU BAPA AING JBAR BRSAMA BPA AING . .❤,kalo orang musuhnya sehat bapa aing jbar bpa aing
Ugz7Y-an-8-n5ZIfvn14AaABAg,@sandisatriadi2185,2025-05-19 10:59:53+00:00,"Hidup bapak aing kdm , yg nyinyir minggir !!!",hidup aing kdm nyinyir minggir
Ugx0S9IgYiXMQJ-A0Tt4AaABAg,@atexbungsu,2025-05-19 10:52:09+00:00,"Yang di sampaikan di akhir2 video,menurut saya kecepetan menilai kinerja gubernur
KDM baru beberapa bulan menjabat,ingat rakyat jabar lebih dari 50 juta,semua masalah ada di jabar dan tidak cukup untuk 5 tahun untuk membenahi/menyelesaikan masalah nya,
Kalau KDM maju untuk 2 periode,b.arti serius untuk membenahi/menyelesaiakan masalah di jawa barat.",video kecepetan menilai kinerja gubernur kdm menjabat rakyat jabar juta jabar membenahi menyelesaikan nya kdm maju periode b arti serius membenahi menyelesaiakan jawa barat
UgwB-LDUY3eANiTw3kF4AaABAg,@BarsenaVoice,2025-05-19 10:51:40+00:00,"@TempoVideoChannel
SEKELAS TEMPO AJA KALAH KALO DI BUNGKAM DENGAN CUAN. KIRAIN SAYA TEMPO INI NETRAL, TERNYATA TIDAK😂😂",sekelas tempo kalah kalo bungkam cuan tempo netral
UgzDLVoLx8rZjI90VVp4AaABAg,@bacheprot-b1q,2025-05-19 10:51:19+00:00,😅😅... Tempo.... *MencretALUS_hatiBUSUK_modyarAjaKalean_druuuun* ..😅,tempo mencretalus hatibusuk modyarajakalean drun
UgwVX4WGhEV9_goKAo54AaABAg,@wandablues3731,2025-05-19 10:50:20+00:00,"Tempo ini demi naik rating akan mnjelekan siapapun yg sekiranya tidak menguntungkan buat tempo, akan di jelekan termasuk jokowi prabowo anies kdm kdm hebat bisa pangkas biaya media dari 50M jadi 3M karna ini yang kalian jelekan KDM",tempo rating mnjelekan menguntungkan tempo jelekan jokowi prabowo anies kdm kdm hebat pangkas biaya media jelekan kdm
UgzKqoh5BjDAafLWXUl4AaABAg,@henrynur5462,2025-05-19 10:47:50+00:00,Bahaya bagi2 uang bisa di maknai politik uang. Cuma beliau dari dulu sudah bagi2 jadi bagi beliau itu qajar,bahaya uang maknai politik uang beliau beliau qajar
UgzmuhpYTaBiQtyEepp4AaABAg,@wandablues3731,2025-05-19 10:47:27+00:00,Lu maksudnya jurnalis berkwalitas? 😂,lu maksudnya jurnalis berkwalitas
UgyRI02gV17-Ac5hEnd4AaABAg,@GIE75,2025-05-19 10:46:13+00:00,pernah membangun dinasti politik ternyata.... ngga jauh beda rupanya,membangun dinasti politik beda
UgwF4Hhz-V8ota1vkMN4AaABAg,@totosunarto7498,2025-05-19 10:44:59+00:00,Bocor halu....sinasi😅😅😅😅😅😅😅,bocor halu sinasi
UgwM1Rfl0_yqLu8CAf14AaABAg,@suryaekah8624,2025-05-19 10:41:09+00:00,Semoga saja Indonesia kedepannya tidak di pimpin orang yang seperti Jokowi lagi,semoga indonesia kedepannya pimpin orang jokowi
UgzPW39_dxcdvZxdoLZ4AaABAg,@animax1136,2025-05-19 10:39:28+00:00,Kemren ada yg tugasnya jelek2in terus di tangkep...hati2 di bayar berapa,kemren tugasnya jelek tangkap hati bayar
Ugxig_9QE8zE_y6qr3R4AaABAg,@KingdomAlok,2025-05-19 10:38:46+00:00,"Minimal tempo jangan terlalu sok tau tentang watak kdm, banyak penonton lama kdm yang lebih tau watak kdm dan manfaat kdm jauh lebih besar daripada tempo yang cuma provokasi tanpa melihat orang orang yang sudah pernah di bantu kdm bahkan jauh sebelum jadi gubernur dan sifatnya masih konsisten sama",minimal tempo sok tau watak kdm penonton kdm tau watak kdm manfaat kdm tempo provokasi orang orang bantu kdm gubernur sifatnya konsisten
UgwkFdsnEuiVA5s9kG14AaABAg,@YuliaSafitri,2025-05-19 10:35:03+00:00,Indonesia membutuhkan pemimpin yang berani ❤,indonesia membutuhkan pemimpin berani
Ugx_F9a9ujCqNXH-u354AaABAg,@aryaadiwena3181,2025-05-19 10:32:34+00:00,KDM the next JOKOWI,kdm the next jokowi
UgwF4NOahO1QtTad82B4AaABAg,@suduq63,2025-05-19 10:25:55+00:00,Media omon2 provokatif,media omon provokatif
UgyurrF-U52WzJ4U4JZ4AaABAg,@bangpacul9661,2025-05-19 10:25:21+00:00,Cari tau donk mengenain PDIP tenang kadernya Yang jadi Buron HARUMASIKU....,cari tau mengenain pdip tenang kadernya buron harumasiku
UgyisY6E82giDGc4FqJ4AaABAg,@csadis8112,2025-05-19 10:23:54+00:00,Baru kali ini denger Bocor Alus tapi argumen nya dangkal sekali ..,kali dengar bocor alus argumen nya dangkal
Ugw9_EJb9WrJt_emkCF4AaABAg,@yanasuryana412,2025-05-19 10:19:26+00:00,"Sangat heran dengan orang-orang yang kurang literasi, menilai orang lain dengan kacamatanya sendiri, tukang batu kali menilai kualitas intan, membandingkan tidak apel to apel.

Saya sebagai orang Jabar sangat tersinggung melihat ""THUMBNAIL"" video ini yang membandingkan KDM dengan Jokowi. 

Padahal kalian itu pencari berita, tapi sudah berapa orang Purwakarta yang kalian datangi dan kalian tanya tentang kiprah KDM selama beliau menjabat sebagai anggota DPRD Purwakarta, waktu beliau jadi Wabup Purwarta, dan waktu beliau menjadi Bupati Purwakarta selama 2 periode, lalu sudah berapa orang rakyat jabar yang kalian tanya tentang sepak terjang KDM selama menjadi anggota DPR RI. Sudah berapa kali kalian datang ke Lembur Pakuan, sudah berapa ribu Video KDM yang kalian tonton yang dibuat sejak tahun 2017 baik di facebook, instagram, tiktok, maupun youtube?

Apakah kalian hanya mencari CLICKBAIT saja? karena memang saat ini apapun yang ada KDM nya rata-rata banyak penontonnya.

Ingat ya masyarakat punya pemikiran sendiri, jangan kalian giring menuju sesuatu yang nantinya justru akan merugikan masyarakat itu sendiri.

Ingat ya apa yang kita lakukan baik - buruknya kita sendiri yang akan mempertanggungjawabkannya. Dan perlu diperhatikan adalah bahwa orang yang berbuat baik karena kita kita akan mendapat pahalanya dan orang yang berbuat buruk karena kita, kita pun akan mendapat bagian dosanya",heran orang orang literasi menilai orang kacamatanya tukang batu kali menilai kualitas intan membandingkan apel apel orang jabar tersinggung thumbnail video membandingkan kdm jokowi pencari berita orang purwakarta datangi kiprah kdm beliau menjabat anggota dprd purwakarta beliau wabup purwarta beliau bupati purwakarta periode orang rakyat jabar sepak terjang kdm anggota dpr ri kali lembur pakuan ribu video kdm tonton facebook instagram tiktok youtube mencari clickbait apapun kdm nya penontonnya ya masyarakat pemikiran giring merugikan masyarakat ya lakukan buruknya mempertanggungjawabkannya diperhatikan orang berbuat pahalanya orang berbuat buruk dosanya
UgzKPqtZKW3i7XwttWN4AaABAg,@DickyPriatna-k2f,2025-05-19 10:18:47+00:00,"Dengan berkonten, rakyat jadi tau apa yang dikerjakan pemimpin-pemimpinnya terbuka jujur dan tegas seperti KDM. Harusnya dicontoh sama pemimpin pemimpin lain",berkonten rakyat tau pemimpin pemimpinnya terbuka jujur kdm dicontoh pemimpin pemimpin
UgytJ73MBybBD6vE1j14AaABAg,@indraw5345,2025-05-19 10:16:14+00:00,Mul 2.0,mul
UgyZw86RNfGJdlvFGKl4AaABAg,@azamazam7603,2025-05-19 10:16:06+00:00,"Namanya juga bocor Alus.., jadi apa yg dibicarakan juga bocor alus😂😂😂😂, alias yg komentar boleh dong GK percaya narasi podcast nya kemana.. , diduga sengaja bias juga boleh.., cari adsense juga bisa 😂.., jangan baper ya BOCOR ALUSS😂😂😂.., kalo ada benarnya juga kita kan GK bodo 2 amatt..😂",namanya bocor alus dibicarakan bocor alus alias komentar percaya narasi podcast nya kemana diduga sengaja bias cari adsense bawa perasaan ya bocor aluss kalo benarnya bodo
UgyjoD0ZCUvmH6H1ZJl4AaABAg,@suduq63,2025-05-19 10:14:58+00:00,Tidak respect terhadap tempo beritanya provokatif....,respect tempo beritanya provokatif
UgwyY3IMEzFAfB9jXzh4AaABAg,@darmapw9932,2025-05-19 10:11:11+00:00,"Bahasa nya kurang sopan ahh nanti klw anak"" Pada kaya gitu",bahasa nya sopan ah anak kayak
UgzuazFnQqbruqhjG3N4AaABAg,@bahrain20111,2025-05-19 10:07:12+00:00,Ini bahasan apa sik? ngk ada guna nya bener,bahasan sik nya
UgzznHaOmOae0oMgO9h4AaABAg,@ngopikuy77aklaaaà,2025-05-19 10:06:35+00:00,"Yg ditulis tempo, kontroversinya dan atau kekurangannya...
??",ditulis tempo kontroversinya kekurangannya
UgxRn-9ZYCc7bGEI-jt4AaABAg,@Dankikuy1415,2025-05-19 10:05:59+00:00,"Menurut saya kebijakan KDM selama jd Bupati Pwk, tetap kontroversi (ada pro dan kontra) hal ini sangat wajar sebagai seorang pemimpin daerah. Begitupun skrg sbg Gubernur Jabar sangat wajar ketika ada Pro dan Kontra. 
Hemat saya, kita sebagai masyarakat: kebaikan melalui kebijakan KDM yg pro rakyat banyak harus didukung (pembangunan, adat budaya, pendidikan, kesehatan, pajak, dll), namun jangan menutup mata dan telinga anda ketika ada pandangan yg kritis/krtitik KDM. Biarlah itu sebagai pelengkap dan pewarna masa jabatan KDM. Selama para pengkritik mendapatkan data dan fakta atau pembanding lain, selama para pengkritik ini menyuarakan kepentingan rakyat banyak.",kebijakan kdm bupati pwk kontroversi pro kontra wajar pemimpin daerah gubernur jabar wajar pro kontra hemat masyarakat kebaikan kebijakan kdm pro rakyat didukung pembangunan adat budaya pendidikan kesehatan pajak dll menutup mata telinga pandangan kritis krtitik kdm biarlah pelengkap pewarna jabatan kdm pengkritik data fakta pembanding pengkritik menyuarakan kepentingan rakyat
UgwrCcemep6RMOcGc_B4AaABAg,@manggatulen3105,2025-05-19 09:53:20+00:00,Jauhh bungg bedaa lahh,bungg beda
UgytMn0CzLlb6_GxOMZ4AaABAg,@stnhgroup,2025-05-19 09:41:05+00:00,Wooy jangan menyamakan KDM dengan Mulyono,wooy menyamakan kdm mulyono
UgybJ05kjLtHGYaRR6h4AaABAg,@OcolTurner,2025-05-19 09:41:02+00:00,"Mereka tetep berkomentar seperti angin yang berlalu , tapu kerja KDM tetep berjalan sampai 5 tahun ke depan 😊 .",berkomentar angin tapu kerja kdm berjalan
UgxO_Qh-BeLeRIRiSlB4AaABAg,@wildanwijaya1918,2025-05-19 09:40:12+00:00,"Hibisc ituh sudah di segel sudah diberi sp 3 tidak ada penindakan oleh pengelola, mangkanya di bongkar oleh KDM",hibisc segel penindakan pengelola mangkanya bongkar kdm
UgwH68Pdo8Jq0QNvCIJ4AaABAg,@PuputSyahida,2025-05-19 09:34:37+00:00,Tempo lama2 jadi BUZZER juga..menyala bapak aing,tempo buzzer menyala aing
UgzMd4lttbLDDmVE36Z4AaABAg,@ardoardo1426,2025-05-19 09:34:35+00:00,"saya sudah komen ratusan kali.. KDM ini masive sekali medsos nya, klihatan agenda nya untuk capres next pemilu, hanya hati2 saja kawan.. yg kmren juga masuk gorong2 sampai sehancur2 negara ini di obok2 sama dia. jangan sampai ada gorong2 yg lainnya.",komen ratusan kali kdm masive medsos nya agenda nya capres next pemilu hati kawan kemarin masuk gorong sehancur negara obok gorong
UgzLsn9IJIqynqB4jTp4AaABAg,@WillHerlinaBachmid,2025-05-19 09:31:48+00:00,pokoknya gak ada yang benar dah orang di mata tempo nih😂😂,pokoknya deh orang mata tempo nih
Ugx52hhSM5ISOzribDR4AaABAg,@caren4713,2025-05-19 09:29:41+00:00,"Acara tukang gibah, gak mutu dasar provokator",acara tukang gibah mutu dasar provokator
Ugyozar3av9tIzxomQx4AaABAg,@JonliAndri,2025-05-19 09:26:30+00:00,Tenpo udah gercep nih bikin narasi.pesanan siapa nih.😂,tenpo gercep nih bikin narasi pesanan nih
UgznzbO_NTksqlsSuZl4AaABAg,@ArsanBadung,2025-05-19 09:26:30+00:00,"Yg lain cuma ribuan ini baru dua hari tayang udah jutaan, bukan tempo yang gagah ya 😂",ribuan tayang jutaan tempo gagah ya
UgyMHNCIgSPkla_mCzx4AaABAg,@bellalili2070,2025-05-19 09:26:05+00:00,"Kdm insyaa Alloh tdk spt raja gorong gorong beliau kerja dgn hati, smg amanah sampai mjd RI satu",kdm insyaa allah raja gorong gorong beliau kerja hati semoga amanah mjd ri
UgzClOlivXLpliVwRAh4AaABAg,@Zyyjulian,2025-05-19 09:25:16+00:00,KUMPULAN CHANEL GA JELASSS...ORANG KERJA BAIK LU KOMENTARIN .,kumpulan chanel orang kerja lu komentari
Ugx4IPIRQvsLDtGAeE14AaABAg,@Kaconk_desa,2025-05-19 09:24:27+00:00,"Haha... Saya saja dari madura kagum sama KDM, daripada podcas recehan tanpa kualitas",haha madura kagum kdm podcas recehan kualitas
UgzAGWSOK7-zEccVz2J4AaABAg,@FelixMorata,2025-05-19 09:23:52+00:00,KDM MUSYRlK itu FAKTA,kdm musyrlk fakta
Ugwiq6kQBbOqp7x1Ptl4AaABAg,@Fernandyagie_MC,2025-05-19 09:20:37+00:00,Saya tau saya tauu... 😁,tau tau
Ugy7Oojhc3md12oK34h4AaABAg,@budisuyitno4289,2025-05-19 09:19:26+00:00,"saya senang dg analisis kritis tim bocor alus thd kdp... tak ada gading yg tak retak.
yg penting dilakukan dg hati bersih, dan bukan cari sensasi guna kepentingan komersil.
coba dong, wawancara langsung dg kdm",senang analisis kritis tim bocor alus thd kdp gading retak hati bersih cari sensasi kepentingan komersil coba wawancara langsung kdm
UgylmWEUrYKtGrwx6Rl4AaABAg,@cahndeso19788,2025-05-19 09:16:04+00:00,"Halo bang stepanus...
Maap ni ya...kamu cuma bisa omong doang dengan teori....kami rakyat kecil itu maunya bukti bang, ko cuma teori saja dari TK  sampek kami tua begini udah kenyang dengan yang namanya teori bang....
Tolonglah bang...jangan nodai kerja KDM yang mana rakyat kecil banyak yang mendukung, kami muak bang dengan teori teori dan teori terus",halo bang stepanus maaf ya omong doang teori rakyat maunya bukti bang teori tua kenyang namanya teori bang tolonglah bang nodai kerja kdm rakyat mendukung muak bang teori teori teori
UgzYGE72MpY9mpHK3fV4AaABAg,@Kaskus303,2025-05-19 09:14:49+00:00,"Jadi lah media yang netral bagus bilang lag bagus,jelek bilang lah jelek.",media netral bagus bilang lag bagus jelek bilang jelek
UgwA0g83f_OM8qYRWNh4AaABAg,@agusabdulsyukur9913,2025-05-19 09:11:45+00:00,"jangan ' lah   banyak  CUAP ²  dan  OMON ²   😂
GADAG   ANU  BÈNÈR   😅😅😅
Yang  paling  UTAMA   NGAK   BISA  KASAK  KUSUK   BUAT   LEBIH  NYA   😊
hayo  lihat  dividio  waktu  langsung  turun  lapangan  tidak   kumpul  sama  😊
kan  langsung  tanya  1,7  t  😊😊😊 .",cuap omon gadag anu b n r utama kasak kusuk nya hayo lihat dividio langsung turun lapangan kumpul langsung t
UgxOysUO6OwX-_IDn6Z4AaABAg,@asepirawan8151,2025-05-19 09:11:29+00:00,"Mudah2n KDM bisa rendah hati dengan masukan seperti ini, ada yang mengingatkan kekurangan2 beliau... Maju terus BAPA AING",mudah n kdm rendah hati masukan kekurangan beliau maju bapa aing
UgwC7qDrmrsGPShSxBN4AaABAg,@suriadinadi78,2025-05-19 09:07:13+00:00,"Anak2 pemberani, sehat selalu untuk kalian 🤲",anak pemberani sehat
UgydvW57ZzoBAcF-MjR4AaABAg,@dewiddu1593,2025-05-19 09:06:16+00:00,"setuju sama TEmpo.... mantappp...kita sudah pegalaman sama yg populer ...sedang saja liat KDM ...tapi mudah2an emang beneran tanpa ada agenda lain, dan tidak bersandiwara dan dia berubah karna kekuasaan yg bertambah besar",setuju tempo mantap pegalaman populer lihat kdm mudah an benaran agenda bersandiwara berubah kekuasaan bertambah
Ugyc2h7aZWmlqcz61oB4AaABAg,@silwagroup349,2025-05-19 08:58:19+00:00,Gw heran kenapa KDM di samakan mulu dengan Jokowi... Padahal jauh banget..,gue heran kdm samakan mulu jokowi banget
UgyPnXVZ-pOBbuN4meF4AaABAg,@cherlin8661,2025-05-19 08:55:39+00:00,"maaf, jauh, klau dibandingkan KDM dengan Jokowi, gaya bicara, gaya eksyennya, pola pikirnya, gaya bicaranya yg satt sett..beda jauh",maaf dibandingkan kdm jokowi gaya bicara gaya eksyennya pola pikirnya gaya bicaranya satt sett beda
UgwzvYUXIywlgBkH-eV4AaABAg,@nananghermawan6270,2025-05-19 08:54:24+00:00,Tempo  taiiu,tempo taiiu
UgwVjc9yeXUR5RfeBk54AaABAg,@Abdel-n4m,2025-05-19 08:48:56+00:00,Xixixi.....🤭,xixixi
Ugw3GozeKAl35ObTg494AaABAg,@dafjafgaming9499,2025-05-19 08:48:37+00:00,"Anyir, ini bukan tempo kaya biasanya, cuma biar bisa dpt hook dari KDM😂",anyir tempo kayak biar hook kdm
UgzvZo2ntTi2It9SbtF4AaABAg,@Valirmks,2025-05-19 08:47:46+00:00,"DENGAN PENCITRAAN MIRIP MALAIKAT PEJABAT KITA BERJALAN MULUS MENUJU R1, RAKYAT INDONESIA MEMANG SANGAT MUDAH DI BODOHI KRNA BER SDM RENDAH 😂😂😂",pencitraan malaikat pejabat berjalan mulus r rakyat indonesia mudah bodohi ber sdm rendah
UgwkKYkN-El3pdF-9dV4AaABAg,@johansensiallagan1971,2025-05-19 08:38:33+00:00,"Kenapa rupanya KDM jika ber cita cita jadi Presiden. SALAHNYA DIMANA? 
Emangnya Bapak dan Mama Kalian SAKIT PERUT? Jika KDM ber cita2 menjadi Presiden?",kdm ber cita cita presiden salahnya dimana memangnya mama sakit perut kdm ber cita presiden
Ugy1uBonRgu9cLpSl3B4AaABAg,@nineartfilm3206,2025-05-19 08:37:59+00:00,"Saking sangat jarangnya masyarakat memiliki sosok pemimpin yg ideal, jadi ketika pemimpin itu melakukan hal² atau kebijakan² yg semestinya memang harus dilakukan, malah dikatakan kontroversi. Pdhl kan itu seharusnya lazim yg pemimpin lakukan. KDM juga sedang membangun logika berpikir masyarakat.. 

Jadi memang yg harus dikritik adalah para loyalis atau pendukungnya yg memuji dan meng elu²kan dengan membabi buta.",saking jarangnya masyarakat memiliki sosok pemimpin ideal pemimpin kebijakan semestinya kontroversi lazim pemimpin lakukan kdm membangun logika berpikir masyarakat dikritik loyalis pendukungnya memuji meng lu membabi buta
UgxEgOUSYm3LCPmbMu94AaABAg,@benodan9624,2025-05-19 08:34:10+00:00,DIKIRA OBROLAN BAGUS TERNYATA SAMPAH. GA BERBOBOT SAMA SEKALI BUKAN FAKTA MALAH GIBAH JADINYA.,obrolan bagus sampah berbobot fakta gibah
UgwA_Ev0rliU0KZeHiJ4AaABAg,@webis.alfian8714,2025-05-19 08:33:55+00:00,"Cari² terus & ulik² terus sampai jauh kesalahannya dimna, karna tidak dimanapun pemimpin daerah yang sempurna,  karna memang manusia tidak yang ada yg sempurna di dunia.",cari ulik kesalahannya dimna dimanapun pemimpin daerah sempurna manusia sempurna dunia
UgwhbH_3nIq26Hug2Kl4AaABAg,@AnggoroBotak,2025-05-19 08:32:27+00:00,Taiii Kucingggg,tahi kucing
UgxCBThM4ZKJFAAsVcx4AaABAg,@engkussmi5922,2025-05-19 08:28:40+00:00,"Masyarakat Jabar lebih tw siapa KDM, 
Kritik boleh, tapisetidaknya punya data yang bener, jangan hanya berasumsi dari pemikiran anda.",masyarakat jabar tau kdm kritik tapisetidaknya data berasumsi pemikiran
Ugy4g1wBToQIRhMw2dl4AaABAg,@ariebastian8259,2025-05-19 08:22:32+00:00,Mulyono dari Jawa Barat siap beraksi,mulyono jawa barat beraksi
Ugy8mXHJkBC6iTiD7x94AaABAg,@TuyuTex,2025-05-19 08:20:30+00:00,"Beda dong, satu kontrovesial, satu pencitraan, satu banyak musuh, satu banyak teman, ayo dukung kdm, banyak musuh utk org benar",beda kontrovesial pencitraan musuh teman ayo dukung kdm musuh orang
Ugzl9BT4QHi6gFrgeWd4AaABAg,@tellynahlurizal8239,2025-05-19 08:11:47+00:00,"Yang membuat perbandingan Jokowi sama  dengan KDM membuktikan bahwa mereka bukan orang Jawa Barat 😅😂😂😂

Kami bangga dengan KDM , tapi kami pun tetap waras untuk tetap waspada jika satu waktu KDM keluar dari ekspektasi dan harapan kami ! 

Saat ini kita nikmati saja aksi KDM , mumpung angin nya lagi bagus 👍",perbandingan jokowi kdm membuktikan orang jawa barat bangga kdm waras waspada kdm ekspektasi harapan nikmati aksi kdm mumpung angin nya bagus
UgxxT7ApOCGlSokkQix4AaABAg,@MuksalMina-l2g,2025-05-19 08:07:24+00:00,YouTuber,youtuber
Ugx2M5Y1EufeZxBmp-J4AaABAg,@hendramulyadi2163,2025-05-19 08:07:15+00:00,"Targetnya memang bukan presiden, tapi wakil presiden",targetnya presiden wakil presiden
Ugy9uUgQfPQMyWNU0lx4AaABAg,@AryWirabhuana-s2b,2025-05-19 08:03:27+00:00,Rk dulu juga populis dan media menyuarakan keberhasilan memimpin kota bdg  akirnya berujung banyak kasus,rk populis media menyuarakan keberhasilan memimpin kota bdg akirnya berujung
UgwEwn3Q70Tq9F9gI9J4AaABAg,@tellynahlurizal8239,2025-05-19 08:03:41+00:00,23:20 kok bisa jurnalis punya  pemikiran macam pejabat yg kontra dengan KDM 🤭😂😂,jurnalis pemikiran pejabat kontra kdm
Ugya_TVTi4h1cvCOYEx4AaABAg,@studiog9437,2025-05-19 08:01:21+00:00,"Nurun baiknya aja ya, jangan nurun jeleknya",nurun baiknya ya nurun jeleknya
UgzB0iap7FtTgL2uTGB4AaABAg,@AhmadSujoko-s9o,2025-05-19 08:01:02+00:00,Gak sopan ya panggil Mantan Presiden tanpa P atau Bpk omongannya gak enak didengar,sopan ya panggil mantan presiden p bpk omongannya enak didengar
